"outcome","gene7712","gene10119","gene4775","gene11576","gene928","gene8105","gene9404","gene12399","gene2621","gene10033","gene12062","gene7436","gene8134","gene6557","gene11817","gene5327","gene8716","gene9037","gene659","gene5831","gene314","gene12120","gene2808","gene6233","gene9641","gene4864","gene11118","gene9035","gene8911","gene8488","gene12129","gene10869","gene829","gene12139","gene12476","gene9746","gene7815","gene6553","gene10864","gene8164","gene7667","gene10289","gene9112","gene12504","gene10379","gene11203","gene8370","gene11586","gene5757","gene563","gene12343","gene2238","gene8121","gene273","gene9140","gene4820","gene10337","gene3743","gene9001","gene7006","gene11349","gene7274","gene5698","gene10073","gene1806","gene6777","gene11453","gene11765","gene4899","gene745","gene2743","gene251","gene9700","gene8128","gene1010","gene7894","gene9681","gene149","gene4997","gene3941","gene10612","gene11855","gene8428","gene4886","gene4253","gene9849","gene11098","gene7272","gene1217","gene819","gene9211","gene4088","gene7259","gene554","gene9673","gene8136","gene2658","gene8304","gene7111","gene640","gene7535","gene8394","gene1909","gene9823","gene6765","gene8516","gene4923","gene12259","gene9812","gene11651","gene8038","gene10206","gene9940","gene728","gene9865","gene404","gene3312","gene11948","gene5693","gene10911","gene302","gene3152","gene10539","gene7218","gene12101","gene3271","gene10667","gene9254","gene4678","gene2295","gene8156","gene6998","gene2982","gene11398","gene9444","gene5064","gene4753","gene7082","gene5388","gene5509","gene3910","gene8489","gene11433","gene6517","gene5101","gene4380","gene8403","gene7368","gene9398","gene7554"
"t89","tumour",9.08459436503568,3.64657030478078,6.69176826660126,8.59228735187151,4.02533755783642,4.28165217084014,4.51725191335099,4.49255438767213,4.83399006123521,3.59064507576396,5.18010877600994,5.86219976897429,6.02929401640572,7.31400860991901,4.90863946188456,2.84552890227934,6.00532861194303,4.55937272191785,3.85047221185079,6.42423552568706,6.53069522918655,8.53637315639101,6.82262685356167,7.42137980755837,5.14016927594351,4.2050562600368,6.09036600067894,6.26841955645738,3.2422554833205,4.40286694676397,2.72487938002637,3.71551931120326,7.51542602243015,5.07460585915587,3.86029016231961,2.84655283752351,6.87501315596106,4.67256153448346,6.07551560840137,7.28556578829031,2.97017877104748,4.61541733923833,6.8882861499036,3.74581968532239,7.04307068762807,5.23753828116483,2.81955968643030,5.34110099781643,5.42687863580711,5.7894793942076,3.18315119051121,6.88268028728117,6.79638899297527,5.27028713193065,7.69381680466175,8.87922183231904,4.05812851055707,5.59144607220838,4.30794227739316,2.86760552801104,3.94526303964721,6.73148738278254,3.81624823647774,5.07715711352881,4.76942498970403,2.45600957495463,4.20038265550926,4.33205484514144,4.83722971844818,7.17231580663926,3.68455260153319,5.27860981072521,3.67093185040742,6.3881400305287,4.63608265981707,3.1533611615629,3.99260018109616,5.22061265238773,3.27870079178573,7.63899904129787,4.21750747827051,4.82911856095669,2.46026427972479,6.34982763134988,5.43889298932397,7.38383339627043,4.36777876177937,5.42744297705746,7.26393635568416,4.784002026391,3.50696090253273,3.65540817000314,8.1341558369582,6.56436949208994,5.15921938062136,3.70512090559217,5.70231989779615,4.38518738682444,4.85275436736295,3.82731954173664,2.48313593152747,6.17811426123586,6.27727539621834,6.97568780181405,3.01144858523764,3.32666880123379,6.69873864636922,3.29951858745687,3.45392420383621,5.58234185736226,3.49406952656199,4.88045476505102,2.91206698503,5.6451536865816,6.50905289733571,4.92438839589337,6.49089390432527,6.24991734215145,2.41873905972465,6.29619756514237,4.79637500970316,4.38391690896679,6.98184914825077,2.70606297016171,5.29152598681906,2.80967571859455,8.84564603336373,4.75914981078799,7.09630847735568,5.09262614242549,5.15263164619452,11.5978229451377,2.30215659485053,5.31300806263627,2.98551753440962,8.1318806522631,5.04022206641988,5.14516372899264,7.23302278683286,2.67760712724401,3.25812941502192,3.12233030849519,4.54694298186751,3.09406970746397,3.08088285687974,3.73695886198957,3.98854340207581,6.36965195229882,3.81381044810792,3.59633216449698
"t66","tumour",9.3880131421684,3.89840583617822,6.74609637268679,5.92940059546592,4.55803820059855,4.16275069756996,5.24438441303878,4.79112187304524,4.94344336142819,4.08571587523237,4.91736331214999,8.26854430239177,6.62164992211143,7.38821154994678,8.52370655523797,2.79010169543886,4.73837694556516,4.90518676547628,3.96000631723672,6.5665407500323,7.04475739592325,8.21988554915086,6.86257963014903,7.2344192344733,5.69757244578038,3.83242933565161,5.70039490340851,5.8013628026402,3.82918973905781,4.07054251153698,2.67434678046296,3.49776598149314,6.63038901260429,4.86505480472542,2.72393775667632,3.14328312989365,7.52026212162603,7.24115505218635,6.0535232108345,6.18321267290708,2.98507737504325,4.69825903517558,6.74408842561923,3.87250268838245,6.31803614168738,5.61250991023306,3.39151513081121,5.50494203544697,5.51694239358317,5.45526396782821,3.29360990526918,6.86438866334811,7.18607355042649,6.029658366845,7.55590883995936,8.98990258656841,4.89950284469102,5.93216813015145,4.3239563636001,2.96249377577814,3.88069207584675,7.0549089387111,3.91984995910722,4.68057238908421,5.57380322236269,2.68783092500677,4.79391712768099,4.86217264475168,4.10798643204982,7.46252762569848,4.07134767230661,5.09722138418773,2.89670906861899,6.80146539654523,4.35125451792157,3.66264370790728,4.20145413406952,5.43759028141418,2.80033294348352,5.75568651755523,4.17505546712353,4.57696425602146,2.60742178310127,4.07958833419055,5.22773097132159,7.9826027207128,4.0444236395832,5.00318838129621,7.4936649025023,4.14204857827219,3.36024065423699,3.95475587746533,8.24170771539352,6.85747083149153,5.26792945694885,3.48375884824548,5.48122113661686,5.02016357970355,5.15720398850468,3.91552104934388,2.65467535476567,5.82078017130762,6.17043684422663,6.37377159799156,3.70578946606263,3.20980234403112,5.2442879652161,3.09357731164509,3.54510540950719,4.92944598461576,3.18730713310601,5.32949002515298,3.10320709282817,5.65708404523739,6.27453054066608,4.72728831744283,6.75419877693337,5.9319897485296,2.90084125890232,4.56677253114056,4.85162123458587,3.71300266349294,7.62267356664301,2.54367592241372,5.65677794945643,2.85411233558884,5.46142720324885,3.71543883288643,7.42398948378825,5.5969282611663,4.38078029421076,9.41884959858728,2.44202386925289,5.46290591422642,2.96719930996562,7.58737385033432,4.84834241289164,4.580058468711,7.26165445885144,2.64735231200165,3.77756082652242,2.94961238648532,4.70395163551065,3.05677200510503,3.32665426202666,3.77085337094945,3.95690699767366,6.52034249404884,3.30125138856534,3.14427652021606
"n15","normal",7.74585323658649,4.07071069822013,7.01660611100552,5.12622728948037,4.54552072910884,4.48255538150153,5.23521443207528,4.97475676994446,5.0730727978273,4.22300834889801,5.15044368375043,5.07092134885902,6.79673875584895,6.3626005549238,5.97254031091397,2.97048117464860,5.16404177804829,5.22655818620776,4.39212412063378,6.80985700076014,7.2359013676396,8.37028547993788,6.95739339581488,6.8602807323519,5.88954086913719,3.93515497895679,5.75971546732946,6.50560217458441,2.69198740453387,4.23587048181362,3.15504915963411,3.89999068174334,4.81301497993255,3.74875348842946,2.60439983731382,3.46083169651997,7.1826522734884,4.86507848152336,6.54154153113845,6.11233447044437,3.16199546439719,4.98941758758431,6.91264505258486,4.1311857798383,6.51705215917103,5.57237028635497,3.84727827557357,5.5836286696534,5.33158186959489,5.25252974615017,3.49807345610891,6.90044112116371,7.22626504137631,5.36164423538571,7.74722422806936,7.26634648268488,4.92648570058777,5.54215826356263,4.79662910033572,3.2605154334894,3.13420318111889,7.32705412450616,3.60776428677158,4.80826069605809,5.62673822292298,3.65535769633221,4.55921562057131,4.89707559746348,4.38862619551965,7.74593682271575,4.10765735767949,5.05861866360125,2.66399406797137,7.02490306430739,4.5794032905357,3.63736794200789,4.61083932493144,5.85417776796311,2.94643497120348,5.27942814399672,4.44525887720014,4.77463650537813,2.72657830427032,3.43531138045243,4.81920017119251,6.03188526943251,4.28276981719848,5.10045104730369,7.64321620414257,4.08512718070787,3.85787291124423,3.5312077843684,8.3509815029586,6.6900172166385,5.27759256210118,4.00000485182963,5.28384246487341,4.94997886796781,3.83953625279081,4.02681871747576,2.51247404092173,6.05543124120046,6.13034164685208,6.21250808508463,3.87630713789713,3.00591362790238,4.82310288631403,3.00808341433061,3.40962665553086,4.79100890623103,3.06846665180907,5.41646959855385,3.18596692941523,5.86383612276223,6.4397157395978,4.62113437905433,6.81776060328642,5.90152459850603,2.65836366626118,4.52640438313359,5.13881341360203,3.72806757070455,7.6017702924705,2.50839787531169,5.77775372386397,3.06355182760425,4.76564445078752,4.31235605480276,7.69017000437977,5.66622381877095,4.12686287405997,8.28573245901853,2.81742765781028,5.42545119556973,3.08270428338704,6.58139685601079,5.05846304576986,3.59013870852701,7.25782334232594,2.77698191323622,3.78171183779027,3.03340947378418,5.03285738753221,3.00637146051784,3.22652965578104,3.58960192727329,3.87042737870304,6.27080193832425,3.00676443942149,3.31340133128337
"n46","normal",7.00999936606725,4.38426806145765,7.4273900915308,8.79783641713953,4.80069897471696,5.2950940005612,5.45984233778754,5.11617530698847,6.776948277423,4.54517395042872,5.1732838300143,7.16883943101278,7.1050499378127,7.57249393917338,5.46142589974634,3.08632163723957,7.21084729893285,5.33860068134199,4.4820370200092,7.29873744185386,7.05394240820253,8.63057062445914,7.00768765288922,7.88895409776207,5.60743614797963,4.17623838002392,6.5440954919966,6.68149596970261,3.5898952685798,4.22150005217152,3.28831429472864,4.38353848515891,6.23478276560815,5.55725117203292,2.86596262525138,3.72980277856961,7.35123270897696,6.35100059986184,6.70430943826807,8.13379290678585,2.95791470234728,4.65974976966888,6.65675010289553,4.23502402965967,9.41168080053701,6.11494765885345,4.51616599171478,5.29342533237648,5.38723858493493,5.74890649617153,3.52787101757623,7.30696712830335,7.77384692018947,6.21066897647923,7.85683118702741,9.5711409314084,5.40771460931807,5.59278737731065,4.47810434833554,2.63783667493256,4.95142481293043,7.10108100968089,4.4350031770663,5.86590741872279,5.44928026901248,2.80582884817860,4.8180885673181,4.92309321094435,4.94285796922602,7.33259613879856,4.26864968200897,4.99005218749871,3.52092185189231,6.38237224658424,4.37211702622241,4.41245015379461,4.65783224332961,5.47126497630422,3.32842165691288,6.72403465789518,4.326295824876,5.16720187415329,3.39466140218154,5.41696162254154,6.34377941636992,8.54157059102555,4.44317926160439,6.65983383513605,7.62599748952725,4.46767313490528,3.57793553692888,4.22779379599864,8.07589030926674,7.39455423067193,5.28420885233764,4.72291807342355,5.55998308817421,5.32210110405238,6.09286468008737,3.93767336639831,2.87587822620553,6.23020693412917,6.45878087579533,7.62176887268943,2.99393068388362,3.46816527504483,6.77431898942861,2.72850472456861,4.36388085665299,5.67299030674351,3.85245129409754,5.66154933858934,3.03750704814766,5.51730675938443,6.16958877319385,5.03687818812943,6.27277008896921,6.31285845217545,2.48461280621407,3.37544939954744,4.74500008869391,4.43165292603169,7.26672666630355,2.85703451302907,5.53912766274417,3.03840665678628,8.10401413361645,4.23942173211946,6.80861892807351,4.82037812766632,5.24696580054125,12.0894441275256,2.49186571298500,5.23016411724154,3.01525644563468,8.24204792395232,4.70915039525994,4.59066153418889,7.94999270565315,2.74066258929999,2.86153002499255,3.0811426770685,4.58847173962709,2.66784657273844,3.07799868108855,3.75863388274271,4.2317433614976,6.5614758674768,3.14141312710517,3.25322179269838
"n3","normal",7.79799297791389,4.28130307541785,6.87623524285778,5.10389104182181,4.68238209499137,4.47365019030101,5.40760124689297,4.91434900535697,5.09792099689982,4.22234011686564,5.04304879312108,5.49693101163117,7.05010034303218,6.54240388449126,5.95417689405925,3.0112298206086,5.7503092637435,5.20339566755775,4.23963206101546,6.56064717075821,7.2390250636411,8.42947573383355,6.94435736739299,6.86904079270466,5.69929664831904,4.20332624257685,5.75878841853948,6.39718477240087,3.04233994095157,4.14451564326568,2.9740205978586,3.98534386796245,4.86319059487604,3.33575333994064,2.63898091461199,3.5554513555949,6.975689374351,5.12167927191237,6.5794092292994,6.40348263114388,3.33721702545468,4.93051086359078,6.82838839752052,3.97587554781998,6.86336175661744,5.90483710172715,4.27292747210835,5.56690727638896,5.64453965652622,5.174575009686,3.52709119747495,6.74428004609322,7.30096775236728,5.51855900171825,7.76747347819843,7.38469306242624,5.12471202349477,5.76437368866082,4.65134245865704,3.34753849659928,3.50187912624137,7.15609791922601,3.80049491286724,5.29384951781668,5.76614324300393,3.18600956601916,4.82884606680141,5.21500612544072,4.3646504030009,7.56779361713844,4.06655762266293,5.05072020627613,3.0263768910067,6.86680204052624,4.6987690499886,3.85425613216785,4.46867884966206,5.52413897694676,3.07147075548295,4.78162522286522,4.33830042577285,5.0809042417234,3.09606138378054,3.05993435323825,5.14904307074904,6.16343336797757,4.21998751053904,5.41704304499643,7.54067975189694,4.41133925237396,3.58157267568694,3.17234400623279,8.30767355881561,6.7527072477451,5.21926319563228,4.04669866455532,5.26434484167627,5.22846854662409,4.19894271546458,4.15722908984384,2.90243305702558,5.47689349589939,6.1397082537389,6.28345712704285,3.62976593836594,3.10545056061756,5.06796643591324,3.21379142307516,3.66369326950923,4.78212078455527,3.12127405017672,5.36060834166402,3.06731924388520,5.90746909312,6.14051043010616,4.47690228280186,6.56928325272937,5.66841953286443,2.58965819416883,4.29505555005777,5.04717588619402,3.71121297025578,7.5300067653361,2.48308643912646,5.77046408628746,2.63770997977555,6.10293878596119,3.87664850059444,7.55814546781578,5.53216101059279,4.43234579202726,9.94741703896666,2.48568523497368,5.48095314366812,3.20260936511597,6.60964651240064,5.11683519496808,3.91192476611858,7.12377881602724,3.43923198413135,4.02606601281835,2.8034145814294,4.82918198599921,3.17229966097436,3.33094231641092,3.56327131594473,3.86538885343744,6.52936924774995,2.88338414206724,3.00780867726688
"t81","tumour",8.99635059082648,3.51186588683196,6.62523062267273,8.71284907937437,3.46021749507566,4.08389495163095,4.83284334638811,4.56413531934848,4.26508925581181,4.41224058982054,4.93038597947701,8.72718330927207,6.19986704695012,7.5567343000126,5.90192477742239,2.75245768858436,5.62523503285047,4.71454262154903,3.84669575248679,6.30216952734675,6.06432822150691,8.05313310257129,6.47776412302834,8.44787202819177,4.9480802698657,3.88464867508849,5.75717293809561,5.75979342765971,6.74046796279448,4.14469293717343,2.85497866862585,4.14667249022248,5.62859074467078,6.05302291888805,5.94641777248352,2.98636774122334,7.43301874527515,6.15024577537925,6.6380944167854,6.83499099131644,2.75905423026983,4.34425735581090,6.73677281365605,3.71210605764003,7.19550579914332,5.370320633823,3.4133140934958,4.95809684204128,5.1436661278333,6.13508411034388,3.45386726139898,7.08631465671782,7.01750934295729,6.18391534943486,7.30728618227117,9.1617754303563,4.75326081172467,6.23634254259042,4.4757467128609,2.86513866603419,5.30641365448267,6.86970598175866,4.00340543495357,4.87502773728723,5.90290207337845,2.27826760533542,4.63358715026477,4.71885913632756,3.95153693426022,7.1603225785153,3.98023829084147,4.96140912732001,4.79732646571335,6.14864779235684,4.46172509573059,3.80798615069254,3.90102101340693,5.40963791056671,3.19730467898896,8.04346223096102,4.1093001388134,5.04282826038011,2.66243100739108,6.61954390580861,6.4541937664586,9.68025184096363,4.17179961672846,5.21680770564051,7.16781125869491,4.43802020980559,3.41305244374764,5.0294445393756,7.95735245978011,6.57192176642414,5.3333735002859,3.64886165294417,5.83416812804096,4.62764748967268,6.425815954008,3.65243572165712,2.62717259322298,6.11327658020686,6.12446229933513,7.05070706644706,3.03401248826597,3.86513425028563,6.83149254688078,3.21359915806397,3.56829338148138,6.40456646285308,4.16379654615268,5.2219288890876,3.14690321356384,5.51438225596588,6.50197160064053,4.67363708802589,6.3361258968599,6.51081526715264,2.3648143248451,3.85083722713328,4.65578949270996,4.18348746241017,7.07875895704095,2.6856881932136,5.2242076318209,3.06778239373017,8.19452816544822,3.9867020515667,6.81212694431479,5.24311847629276,5.83524059803413,11.5731704324270,2.50613529583136,4.86078138907291,3.04025546622517,8.79849173730494,4.79726539180804,5.01781989142485,7.81732825334349,2.6711753429208,3.43316404451284,3.02768813705202,4.21443140011853,2.88169170185333,3.07767477747073,3.58786764069022,4.58946858584498,6.66836730265062,3.49346601446131,4.00015626978952
"n40","normal",7.584251932162,4.34773521896357,7.14438455041307,4.56290030066304,4.76730991496066,5.01115123970674,5.64667244656282,4.82116598521993,6.23037942295109,5.07478041777073,5.15202650161634,5.69448807555649,7.67928568297268,6.10562421069095,5.32975762730767,3.43658014881366,7.23886349281319,5.22864422454316,4.77668349787373,7.35451110965713,7.41380852756686,8.72347784493277,6.9993699120367,6.63674579084,5.8678709023018,4.03227657941652,6.75434645901612,7.17883400652605,2.74001127734846,4.47268720986059,3.12339030104907,4.46699190149768,4.09623121304798,3.26071263818286,2.87221651936989,3.44876417973388,6.98227215823124,4.22049959252098,6.38193194567064,9.0544131853773,3.18729176705885,5.40371260191286,7.46654513244007,4.37748596321697,8.90536854954825,6.0439482043913,4.55321618805605,5.70818089049308,5.66372484258945,5.18497621849675,3.87121580717638,7.12190975006857,7.65752133051366,5.02570839489858,8.14255221059817,6.59169059170234,4.95809055219318,5.32275900346192,4.66853586732951,5.36305148531521,3.6830874842934,7.29587958433185,4.59714952547076,5.87382983597153,5.20693912503917,3.08511407884881,4.87378677435017,5.18251959529582,4.16738764630739,7.82167184309431,4.97340177314477,5.43593592553779,2.64604045370566,7.03634615224546,4.4531383590969,4.42995776953816,5.05799733153119,6.15732777400682,3.30697663912452,4.98133706851462,4.35188026442955,5.2152890988647,2.96589315839894,3.21901949281276,4.75685416583844,5.91441799077335,4.5698991090478,6.71981563990739,7.61267572744322,4.19339453423406,4.1204738695631,3.48207220324061,8.66249681775238,6.5416428574334,5.4722776595138,4.50492653663315,5.12686813648812,5.11683332166579,4.01722923239945,4.17673972399656,2.28212700056199,6.03212590369632,6.54489412987498,6.7320809611102,3.40099067738939,3.27944241437590,6.12976064418255,3.12366285335278,3.81175365600899,5.54791128666308,3.3958782311431,5.22649550119064,3.04904614359403,5.58144710371203,6.27937015212252,4.82791620112719,6.38474162455807,6.13853635869045,2.58791278001421,4.20284860978213,4.79002291952973,3.68831058660125,7.28146095404048,2.50854347472656,5.58019222958825,2.75185291034262,8.24518678571894,4.574232662922,7.03373297551635,5.54882519720443,4.95580310320817,12.1979768652575,2.38365007496956,4.95195847948536,2.93320307002621,7.96681311791955,4.61588661655978,4.6302220291819,7.19400402386724,2.65395380948818,3.52037483881637,3.19051750450849,4.87360643152535,3.13946419907949,3.42047560533104,3.1856129739781,4.22058241608455,6.48129402683039,3.55044644852637,3.43437188121587
"n30","normal",7.24508865812418,4.56851348207939,6.81746132535961,5.56349135827911,4.68470194712239,4.50627241252133,5.36210934139279,4.81320547350201,5.95794266899922,5.11295203455065,4.94526984746265,6.548817220484,7.50044366898637,6.5624721391894,4.85235230248184,3.90091222247805,7.07006479556052,5.05414310326404,4.48467986744386,6.81408154687171,6.7029733552674,8.49275781116257,7.52250017666789,6.8821690315556,5.5058710961342,4.26571288252453,6.30777243225895,6.64721738503937,4.2015776505473,4.45949023684515,3.09782492174560,5.00008334549416,5.13403956243286,4.60597118591310,3.21218231053835,3.3296746144154,6.84426049142292,5.10625779984302,6.34719448758407,9.15769251243771,2.86292797178129,4.61213888078951,7.53177093884105,3.86512328294756,9.33380606992336,5.67191410330171,5.63853279156621,5.33603740793234,5.92690715338594,5.55079623359433,3.75182355569373,7.04674464877516,7.7850928820836,5.29114007177464,7.84332200419232,8.23579398981034,4.9705358429662,5.2113336637092,4.55739608416072,4.30895096408873,4.96261861164285,6.99530238597536,4.15720195607654,5.5630900150424,5.74679408510535,2.81676313022954,4.90630726407203,4.71208177492062,4.20563908216115,7.41740496584119,4.46356793311218,5.29191140750965,2.73024855500142,6.9896422896956,4.58161527887105,3.39626460093178,3.97898672175825,5.84105545751628,3.10689929938659,6.19551544928023,4.62425251270286,5.29635390177836,2.56578465605789,4.76503271606365,5.29985921610301,8.6773401925266,4.41919887050011,5.52286299370221,7.37170053750545,4.64519882001955,3.36952047965206,3.83364870191478,8.337450750574,6.53403533292993,5.27342716783112,4.81630381141955,5.12004665855985,4.82330580076289,4.65281778288178,4.41744272302013,2.71604871416770,5.91452874524774,6.26119769760288,6.49744642969436,3.21550311730644,3.16115310774907,6.73666233554456,2.98499838623366,3.53249194468483,6.09743244572646,3.59224645609485,5.02167381555225,3.14636548549560,5.36004910397401,6.05623645236488,4.77511206598747,6.40639711000708,6.2132871462741,2.5187889206272,4.12543530943461,4.70616497207551,3.92911943536778,7.11318988075253,2.42566668876142,5.42238251962763,2.82897619708307,8.51077812715485,4.07933983586707,7.16634660706184,5.77218560715046,4.73415836178104,11.8958707132867,2.44661277312141,5.09441577111954,2.99224024726942,8.47077179299964,4.84916997756229,4.79631544185545,7.41281130485935,2.45436798681408,3.38973961437057,3.02583894434094,4.43632472536522,3.28849581875309,3.19847728478382,3.42344642204656,4.33512300748756,6.31790442572905,3.65466914668786,2.84820426931224
"n34","normal",7.3318773786083,5.02281061524688,7.2203051452517,4.38597747913711,5.1461071415461,5.55206825311725,6.1326484236572,5.06657415854075,8.21803940786744,5.30293200791667,5.32614602033333,6.04957883989436,6.76282986498232,6.04139860599832,5.13890880500605,3.57588254272654,8.08127043972088,5.30998809179847,5.43546346042095,7.20112117811527,7.21240083029062,8.71081095324492,6.9374210840299,6.54336600837792,6.09274183666475,4.01915415636955,6.11445904185855,6.91079995315059,3.21804519544469,4.15797901886069,3.45083469927621,5.66268776708192,4.2801238667372,3.514478391407,2.69705108269505,4.27337592234122,6.74479503365555,4.01581005992142,6.33091609950167,7.39467035888349,3.6728887662528,4.83031495548113,6.9285756049056,4.02750624908807,9.68001283224804,5.94868694832208,5.15860413837261,5.48803053424007,5.97193565202026,5.14901363700076,4.08400307504472,7.2745681146537,7.4485787358275,5.22507882140021,8.11299230040057,6.55527156834496,5.04639164672963,5.48092679040654,4.87309263372253,3.26489653337898,3.69757432067142,7.12176881546749,5.06606985091428,6.01937813290254,4.88371071404797,2.80771071535078,4.95925318509877,5.06692466814577,4.9778833928555,7.759594467603,4.59891589327081,5.59859657539728,2.40416383790487,7.09630700156051,4.66525053697244,4.78876175243054,4.53546150386032,5.79995561297405,3.39827317845850,4.78197310335783,4.97576746111349,5.2974359474723,3.02175255501623,3.27613672892905,4.69769985080930,6.60229875536463,4.62126349007779,7.05530072324208,7.91212303108276,4.28966387110458,3.82193484306155,3.22314409707162,8.35902753055619,6.4571774685156,5.599751850371,4.56392151520412,4.75934264025817,5.23231609998859,4.12274959565214,4.11621877457913,2.46852015202891,6.24735128842817,6.44104272527166,6.54405518779109,3.39292520154801,3.15535162639056,6.6896615393589,3.10165792081604,3.59642405215263,6.01909214716499,3.38877870427732,5.19275470691178,2.96011976409988,5.48439981019491,6.06564725545627,5.02210082308104,6.04930760889919,6.17876397905495,2.51863850187614,4.01413633647267,4.80909244820164,4.20175781385405,7.59835914840454,2.66158812093215,5.10726799857757,3.26625604404942,8.74380501410235,4.48272365750367,6.89698713960007,5.27131078203686,5.12180177693979,12.2602009485700,2.33530036089178,5.1421642874077,2.96686289274568,8.2121927890186,4.64902332467487,4.70933012750256,7.56046586241002,2.45332554127130,3.37188635869155,3.17559476592086,4.65871385885982,2.93785174671245,3.36240180807345,3.53257154970497,4.42094278725953,6.48583015916487,3.37399318670428,3.25755093222675
"t57","tumour",9.57901787143564,3.52849915146617,6.03601426293022,9.97303470717671,3.81292620169210,3.8331217619474,4.90100470693839,4.28160084017698,4.22245858909203,3.53292906989571,4.80487880248839,7.285167101211,6.73819113581698,7.90491762456313,8.21004645141482,2.56134183127005,5.39860037093987,4.74791850319419,3.85276058692503,6.23148302894534,6.27514461932227,8.00531668131198,6.41030257922444,8.63812212145288,4.91019724998652,3.99170949758063,5.3009000548624,6.08364787251235,7.6143740770663,3.79800266485781,2.71758388482857,3.46396362791195,7.7835449382059,6.72170537322322,6.41015141649717,2.87844525718951,8.38362261914568,7.73457700064522,5.85278111078511,7.19255185980505,2.63970888918106,4.07998051410611,6.35768161105701,3.61477855806271,7.09418700985191,5.16625292936469,3.03693837913645,4.77684200703984,5.16503769937109,7.31961523694669,3.26817600935974,6.35918562067338,6.91943577037648,5.97165859962045,7.36889403228603,10.5313000125189,4.29347377185836,6.22134222135774,3.9239585944121,2.68319208422355,5.43489383334059,6.29549673564674,3.79289814909892,5.0738413797089,4.82730393589665,2.38419663140710,4.23507537315071,4.40880236347311,3.65626887361607,6.80065673606918,3.80009553959533,4.4954602814649,3.88075796401107,6.305352539792,4.21775620846746,3.55960940122224,3.88965979786858,5.28411337688828,2.59982124935968,8.85092364747288,3.96875860459902,4.60163580077751,2.4584685883972,5.50599522207378,5.72985595527287,9.44690525032055,4.00465347917824,5.02529716327211,7.26387970710858,3.91719769410643,3.05500379475949,6.24828368057342,7.7996651358455,7.49400061039758,4.79886011562675,4.03942506691519,5.74981189223708,4.44356554693349,6.55366727409184,3.53592115771796,2.67826740497510,5.64986185867905,6.71677800390608,6.06357480124302,3.30320914165469,3.01719747108093,6.17345920566838,2.60478416563231,3.84405914171854,5.52993853718243,4.4437115941924,5.89962641485547,2.89758401755491,5.65433516231892,6.51444668386921,4.66458202974766,6.53025170991704,5.9793074921959,2.4017203683968,3.75622008268300,4.73739265149757,4.34352939268083,7.15394704587272,2.50384769371403,5.40041231683229,2.99801753238799,7.6220480909118,3.85384248628247,7.27916884918349,5.69900065662852,5.21459838195448,10.9641936064928,2.81365244386408,5.3562123697268,3.09249113945594,6.87171427379376,4.64767622693978,4.77438523770812,7.45618729554677,2.57411374126708,3.59251267603444,2.85686656408655,4.61656168968944,3.13895237326021,3.18668721814339,3.5695304684939,3.93100044995929,6.22800517641734,3.25905183125931,3.73974859128837
"n35","normal",7.68134022399948,4.06347196152754,6.8843476549716,7.56058463315478,3.88779023983897,4.23089628060268,5.55443198857883,4.45505011865715,4.48553462793934,4.34455605578646,4.96503757003644,7.26758900806335,6.41311028278351,6.98257050359461,5.49986107241516,2.80260192024664,5.33878127861547,4.89605945551562,4.31903251981988,6.54073036224071,6.74836231976364,8.832930585862,7.51298403877689,6.56520629323043,5.39465572646336,3.95755576956806,5.57758459303137,5.98461161425231,5.66907586594055,4.1890837634308,2.7696572596989,3.25976028399943,7.64162336144573,4.10739929087183,2.61795797469724,2.93308517737267,6.94182961768724,5.59211848666007,6.84304798839434,6.40269908752017,2.98670971495327,4.80733322264058,6.72409746253933,3.82349682033451,6.37250700976493,5.41982404133654,3.96355108799919,5.2127796741824,5.14335985515021,5.35045819678554,3.72190178122238,6.94508384426249,6.82713057833653,5.33730414383896,8.27925873326802,8.35651017667517,4.76152500534009,5.50444052177007,4.3474039890935,3.31413492155255,3.14494880374056,7.14636186947435,4.04438938765176,4.90769941957599,5.42562741643292,2.60951439924056,4.67151895139607,5.01243680229953,3.90714071544840,7.21842647355381,3.81108555134847,5.22435639825518,2.87106104073639,6.65718021254667,4.99898798114069,3.94215191066758,4.14445665688953,5.16773440034523,3.23121175051902,7.46561077776647,3.99151952733211,4.88034021143345,2.60071325951827,4.46531258321137,5.49373254954418,7.77542663425433,4.37625113596873,4.93163144458775,7.45941634345585,4.03931891442389,3.59119796336923,3.52971748885352,8.37649530947978,6.78594358405059,5.08944352458777,3.85784279868941,5.46012802572906,4.6856502052956,4.46925333295749,3.68159268337208,2.4030159445128,5.92673764220643,6.21794788920882,6.89549509324216,3.30483275563848,3.28052379636487,6.19128203632779,2.99966080296176,3.59673297320504,5.36183661488947,3.53328119057839,4.91933003112879,2.96247851070680,5.29377772897908,6.23133565902488,4.59721854422858,6.31974304718292,6.13402192402756,2.80704028400443,3.94217823445087,4.59644206674224,3.87945856917526,7.52510008231352,2.36112341634277,5.73164495595447,2.86879593095162,7.45037331518585,3.93922543126313,7.13089357019192,5.435677702146,4.85384921727339,11.8468709662937,2.42308026750784,5.13132126333999,2.81634753223601,7.40542955938197,4.74485958737307,4.59297635386222,7.09179724076672,2.55132267683548,3.58555783232707,2.94894339231976,4.67892779612822,3.05464225319307,3.17371947724078,3.38146238859704,3.66830366874155,6.4875068778189,3.39981248142086,3.31916119507051
